"LapTimeID","RideID","LapID","LStart","LFinish","LTime","LHRAverage","LDis","LAscent","LCadenceAv","LTemperature","LapNotes","Gen_LapNotes","s_ColLineage","s_Generation","s_GUID","s_Lineage"
616,856,227,"1899-12-30 01:34:53","1899-12-30 01:46:49","1899-12-30 00:11:56",139,1.4,,,,"Had to walk ~20m in loose dirt/rock",1,,95,,
617,856,64,"1899-12-30 03:13:16","1899-12-30 03:33:15","1899-12-30 00:19:59",129,2.95,,,,,1,,0,,
618,858,217,"1899-12-30 02:20:36","1899-12-30 02:27:56","1899-12-30 00:07:20",130,0.92,90,,,,1,,95,,
619,858,223,"1899-12-30 02:28:24","1899-12-30 02:33:38","1899-12-30 00:05:14",133,0.71,,,,,1,,95,,
620,858,2,"1899-12-30 02:51:43","1899-12-30 02:57:40","1899-12-30 00:05:57",131,,,,,,1,,0,,
621,859,2,"1899-12-30 00:36:02","1899-12-30 00:41:33","1899-12-30 00:05:31",139,,,,,,1,,0,,
622,860,228,"1899-12-30 02:19:44","1899-12-30 02:32:38","1899-12-30 00:12:54",171,4.05,,,,,1,,95,,
623,860,228,"1899-12-30 02:32:38","1899-12-30 02:46:54","1899-12-30 00:14:16",168,4.05,,,,,1,,95,,
624,860,228,"1899-12-30 02:46:54","1899-12-30 03:01:34","1899-12-30 00:14:40",164,4.05,,,,,1,,95,,
625,860,228,"1899-12-30 03:01:34","1899-12-30 03:16:07","1899-12-30 00:14:33",164,4.05,,,,,1,,95,,
626,869,224,"1899-12-30 00:24:12","1899-12-30 00:29:29","1899-12-30 00:05:17",116,,,,,,1,,0,,
627,869,45,"1899-12-30 00:30:22","1899-12-30 00:40:15","1899-12-30 00:09:53",141,,,,,,1,,0,,
628,869,229,"1899-12-30 00:40:15","1899-12-30 00:54:55","1899-12-30 00:14:40",139,,,,,,1,,0,,
629,869,60,"1899-12-30 01:03:49","1899-12-30 01:09:30","1899-12-30 00:05:41",162,,,,,,1,,0,,
630,870,54,"1899-12-30 00:51:48","1899-12-30 01:02:27","1899-12-30 00:10:39",170,,,,,,1,,0,,
631,870,224,"1899-12-30 01:24:51","1899-12-30 01:28:52","1899-12-30 00:04:01",166,,,,,,1,,0,,
632,870,45,"1899-12-30 01:30:56","1899-12-30 01:38:29","1899-12-30 00:07:33",169,,,,,,1,,0,,
633,870,60,"1899-12-30 02:01:42","1899-12-30 02:06:55","1899-12-30 00:05:13",175,,,,,,1,,0,,
635,874,40,"1899-12-30 00:09:13","1899-12-30 00:12:15","1899-12-30 00:03:02",115,,,,,,1,,0,,
636,874,4,"1899-12-30 01:18:13","1899-12-30 02:17:34","1899-12-30 00:59:21",150,,,,,,1,,0,,
637,874,54,"1899-12-30 03:35:57","1899-12-30 03:48:20","1899-12-30 00:12:23",153,,,,,,1,,0,,
638,874,210,"1899-12-30 03:48:20","1899-12-30 04:04:14","1899-12-30 00:15:54",127,,,,,,1,,0,,
639,874,2,"1899-12-30 04:04:14","1899-12-30 04:09:28","1899-12-30 00:05:14",154,,,,,,1,,0,,
640,878,40,"1899-12-30 00:11:29","1899-12-30 00:15:13","1899-12-30 00:03:44",125,,,,,,1,,0,,
642,885,4,"1899-12-30 01:09:00","1899-12-30 02:03:35","1899-12-30 00:54:35",137,,,,,"B Grade. This crit was way harder than av 137. Did heaps of work with 6 or so up the road. Eventually cramped coming out of the last corner and couldn't finish.",1,,0,,
643,885,54,"1899-12-30 03:13:56","1899-12-30 03:29:26","1899-12-30 00:15:30",129,,,,,,1,,0,,
644,885,210,"1899-12-30 02:29:26","1899-12-30 02:47:26","1899-12-30 00:18:00",113,,,,,,1,,0,,
645,886,40,"1899-12-30 00:11:47","1899-12-30 00:15:50","1899-12-30 00:04:03",124,,,,,,1,,0,,
646,886,225,"1899-12-30 00:59:34","1899-12-30 01:01:51","1899-12-30 00:02:17",135,0.62,35,,,,1,,95,,
647,886,191,"1899-12-30 01:01:51","1899-12-30 01:11:49","1899-12-30 00:09:58",149,1.96,165,,,,1,,95,,
648,886,218,"1899-12-30 01:11:49","1899-12-30 01:26:19","1899-12-30 00:14:30",110,5.61,75,,,,1,,95,,
649,886,2,"1899-12-30 01:26:19","1899-12-30 01:31:19","1899-12-30 00:05:00",148,,,,,,1,,0,,
650,887,40,"1899-12-30 00:09:51","1899-12-30 00:12:39","1899-12-30 00:02:48",141,,,,,,1,,0,,
651,887,54,"1899-12-30 01:51:31","1899-12-30 02:02:24","1899-12-30 00:10:53",167,,,,,,1,,0,,
652,887,210,"1899-12-30 09:02:24","1899-12-30 09:22:03","1899-12-30 00:19:39",121,,,,,,1,,0,,
654,888,225,"1899-12-30 01:08:10","1899-12-30 01:10:27","1899-12-30 00:02:17",132,0.62,35,,,,1,,95,,
655,888,191,"1899-12-30 01:10:27","1899-12-30 01:20:38","1899-12-30 00:10:11",138,1.96,165,,,,1,,95,,
656,888,218,"1899-12-30 01:20:38","1899-12-30 01:36:18","1899-12-30 00:15:40",106,5.61,75,,,,1,,95,,
657,888,2,"1899-12-30 01:36:18","1899-12-30 01:43:32","1899-12-30 00:07:14",118,,,,,,1,,0,,
658,889,54,"1899-12-30 01:14:38","1899-12-30 01:28:53","1899-12-30 00:14:15",133,,,,,,1,,0,,
659,889,210,"1899-12-30 01:28:53","1899-12-30 01:46:01","1899-12-30 00:17:08",110,,,,,,1,,0,,
660,889,2,"1899-12-30 01:46:01","1899-12-30 01:51:33","1899-12-30 00:05:32",139,,,,,,1,,0,,
661,890,40,"1899-12-30 00:10:05","1899-12-30 00:13:35","1899-12-30 00:03:30",123,,,,,,1,,0,,
662,890,4,"1899-12-30 01:34:17","1899-12-30 02:27:04","1899-12-30 00:52:47",163,,,,,,1,,0,,
663,890,54,"1899-12-30 03:30:03","1899-12-30 03:41:52","1899-12-30 00:11:49",165,,,,,,1,,0,,
664,890,210,"1899-12-30 03:41:52","1899-12-30 04:00:49","1899-12-30 00:18:57",119,,,,,,1,,0,,
665,890,2,"1899-12-30 04:00:49","1899-12-30 04:07:14","1899-12-30 00:06:25",137,,,,,,1,,0,,
667,892,11,"1899-12-30 00:30:57","1899-12-30 00:51:10","1899-12-30 00:20:13",176,,,,,,1,,0,,
668,893,54,"1899-12-30 00:56:34","1899-12-30 01:11:02","1899-12-30 00:14:28",129,,,,,,1,,0,,
669,893,210,"1899-12-30 01:11:02","1899-12-30 01:27:13","1899-12-30 00:16:11",109,,,,,,1,,0,,
670,893,2,"1899-12-30 01:27:13","1899-12-30 01:30:57","1899-12-30 00:03:44",162,,,,,,1,,0,,
672,897,54,"1899-12-30 00:04:21","1899-12-30 00:16:44","1899-12-30 00:12:23",144,,,,,,1,,0,,
673,899,54,"1899-12-30 00:30:07","1899-12-30 00:45:26","1899-12-30 00:15:19",130,,,,,,1,,0,,
674,899,210,"1899-12-30 00:45:26","1899-12-30 01:05:55","1899-12-30 00:20:29",104,,,,,,1,,0,,
675,899,2,"1899-12-30 01:05:55","1899-12-30 01:12:56","1899-12-30 00:07:01",121,,,,,,1,,0,,
677,902,3,"1899-12-30 00:00:00","1899-12-30 01:12:00","1899-12-30 01:12:00",165,,,,,,1,,0,,
678,903,40,"1899-12-30 00:11:17","1899-12-30 00:15:16","1899-12-30 00:03:59",119,,,,,,1,,0,,
679,903,182,"1899-12-30 01:34:17","1899-12-30 02:07:15","1899-12-30 00:32:58",123,,,,,,1,,0,,
680,904,11,"1899-12-30 02:03:43","1899-12-30 02:23:19","1899-12-30 00:19:36",157,,,,,,1,,0,,
681,904,230,"1899-12-30 02:52:58","1899-12-30 03:08:24","1899-12-30 00:15:26",144,1.92,220,,,,1,,96,,
682,908,4,"1899-12-30 01:10:04","1899-12-30 02:15:17","1899-12-30 01:05:13",144,,,,,,1,,0,,
683,908,2,"1899-12-30 03:38:15","1899-12-30 03:43:17","1899-12-30 00:05:02",147,,,,,,1,,0,,
684,909,40,"1899-12-30 00:11:47","1899-12-30 00:16:00","1899-12-30 00:04:13",116,,,,,,1,,0,,
685,909,54,"1899-12-30 01:11:03","1899-12-30 01:25:44","1899-12-30 00:14:41",133,,,,,,1,,0,,
686,909,210,"1899-12-30 01:25:44","1899-12-30 01:44:32","1899-12-30 00:18:48",102,,,,,,1,,0,,
687,909,2,"1899-12-30 01:44:32","1899-12-30 01:48:17","1899-12-30 00:03:45",163,,,,,,1,,0,,
688,910,40,"1899-12-30 00:09:57","1899-12-30 00:13:31","1899-12-30 00:03:34",119,,,,,,1,,0,,
689,910,208,"1899-12-30 01:17:50","1899-12-30 01:25:50","1899-12-30 00:08:00",157,,,,,,1,,0,,
693,918,4,"1899-12-30 01:31:29","1899-12-30 02:18:31","1899-12-30 00:47:02",164,,,,,,1,,0,,
694,918,54,"1899-12-30 03:20:40","1899-12-30 03:36:34","1899-12-30 00:15:54",135,,,,,,1,,0,,
695,918,210,"1899-12-30 03:36:34","1899-12-30 03:57:46","1899-12-30 00:21:12",115,,,,,,1,,0,,
696,918,2,"1899-12-30 03:57:46","1899-12-30 04:04:59","1899-12-30 00:07:13",130,,,,,,1,,0,,
697,919,40,"1899-12-30 00:11:39","1899-12-30 00:15:11","1899-12-30 00:03:32",109,,,,,,1,,0,,
698,923,224,"1899-12-30 00:21:02","1899-12-30 00:26:12","1899-12-30 00:05:10",132,,,,,,1,,0,,
699,923,45,"1899-12-30 00:27:35","1899-12-30 00:36:39","1899-12-30 00:09:04",137,,,,,,1,,0,,
700,923,231,"1899-12-30 00:48:08","1899-12-30 00:53:18","1899-12-30 00:05:10",139,,,,,,1,,0,,
701,923,196,"1899-12-30 01:10:55","1899-12-30 01:24:25","1899-12-30 00:13:30",132,3.04,210,,,,1,,96,,
702,925,225,"1899-12-30 00:25:39","1899-12-30 00:27:50","1899-12-30 00:02:11",130,0.62,35,,,,1,,96,,
703,925,191,"1899-12-30 00:27:50","1899-12-30 00:37:03","1899-12-30 00:09:13",147,1.96,165,,,,1,,96,,
704,926,40,"1899-12-30 00:10:55","1899-12-30 00:14:27","1899-12-30 00:03:32",107,,,,,,1,,0,,
705,926,4,"1899-12-30 01:24:13","1899-12-30 02:16:24","1899-12-30 00:52:11",152,,,,,,1,,0,,
706,926,54,"1899-12-30 03:13:04","1899-12-30 03:25:09","1899-12-30 00:12:05",157,,,,,,1,,0,,
707,926,210,"1899-12-30 02:25:09","1899-12-30 02:46:31","1899-12-30 00:21:22",111,,,,,,1,,0,,
708,926,2,"1899-12-30 02:46:31","1899-12-30 02:54:59","1899-12-30 00:08:28",120,,,,,,1,,0,,
709,928,40,"1899-12-30 00:12:13","1899-12-30 00:16:32","1899-12-30 00:04:19",122,,,,,,1,,0,,
710,928,11,"1899-12-30 00:54:52","1899-12-30 01:13:36","1899-12-30 00:18:44",153,,,,,,1,,0,,
711,931,26,"1899-12-30 00:03:09","1899-12-30 00:26:42","1899-12-30 00:23:33",143,6.1,,,,,1,,96,,
712,931,26,"1899-12-30 00:26:42","1899-12-30 00:52:23","1899-12-30 00:25:41",139,6.1,,,,,1,,96,,
713,931,26,"1899-12-30 00:52:23","1899-12-30 01:23:04","1899-12-30 00:30:41",142,6.1,,,,,1,,96,,
714,931,26,"1899-12-30 01:23:04","1899-12-30 01:48:00","1899-12-30 00:24:56",140,6.1,,,,,1,,96,,
715,932,232,"1899-12-30 00:12:26","1899-12-30 02:07:38","1899-12-30 01:55:12",147,75,,,,,1,,96,,
716,933,225,"1899-12-30 00:17:12","1899-12-30 00:19:26","1899-12-30 00:02:14",130,0.62,35,,,,1,,96,,
717,933,191,"1899-12-30 00:19:26","1899-12-30 00:29:22","1899-12-30 00:09:56",141,1.96,165,,,,1,,96,,
718,933,218,"1899-12-30 00:29:22","1899-12-30 00:44:58","1899-12-30 00:15:36",106,5.61,75,,,,1,,96,,
719,933,2,"1899-12-30 00:44:58","1899-12-30 00:51:02","1899-12-30 00:06:04",129,,,,,,1,,0,,
720,935,4,"1899-12-30 01:00:00","1899-12-30 01:53:26","1899-12-30 00:53:26",148,,,,,,1,,0,,
721,935,54,"1899-12-30 02:38:52","1899-12-30 02:49:37","1899-12-30 00:10:45",176,,,,,,1,,0,,
722,935,210,"1899-12-30 02:49:37","1899-12-30 03:10:08","1899-12-30 00:20:31",118,,,,,,1,,0,,
723,935,2,"1899-12-30 03:10:08","1899-12-30 03:16:50","1899-12-30 00:06:42",130,,,,,,1,,0,,
724,938,11,"1899-12-30 01:35:17","1899-12-30 01:52:35","1899-12-30 00:17:18",165,,,,,,1,,0,,
725,938,185,"1899-12-30 02:19:06","1899-12-30 02:26:21","1899-12-30 00:07:15",157,,,,,,1,,0,,
727,941,233,"1899-12-30 00:02:09","1899-12-30 00:35:21","1899-12-30 00:33:12",124,7.83,,,,,1,,96,,
728,941,233,"1899-12-30 00:38:03","1899-12-30 01:02:29","1899-12-30 00:24:26",162,7.83,,,,,1,,96,,
1073,1143,318,"1899-12-30 11:09:47","1899-12-30 11:57:49","1899-12-30 00:48:02",112,8.5,,,,,1,,98,,
1074,1146,319,"1899-12-30 00:15:03","1899-12-30 00:17:51","1899-12-30 00:02:48",138,0.72,40,,,,1,,98,,
1075,1146,2,"1899-12-30 00:38:33","1899-12-30 00:43:13","1899-12-30 00:04:40",173,,,,,,1,,0,,
1076,1146,283,"1899-12-30 00:57:43","1899-12-30 01:03:28","1899-12-30 00:05:45",153,,,,,,1,,0,,
1077,1146,286,"1899-12-30 01:18:02","1899-12-30 01:24:35","1899-12-30 00:06:33",158,,,,,,1,,0,,
1078,1146,315,"1899-12-30 01:24:35","1899-12-30 01:34:49","1899-12-30 00:10:14",129,5.52,,,,,1,,98,,
1079,1146,284,"1899-12-30 01:34:49","1899-12-30 01:45:40","1899-12-30 00:10:51",153,,,,,,1,,0,,
1080,1146,320,"1899-12-30 01:49:27","1899-12-30 01:55:50","1899-12-30 00:06:23",158,,,,,,1,,0,,
1081,1146,181,"1899-12-30 03:39:16","1899-12-30 03:44:54","1899-12-30 00:05:38",153,,,,,,1,,0,,
1082,1146,2,"1899-12-30 04:11:52","1899-12-30 04:19:16","1899-12-30 00:07:24",148,,,,,,1,,0,,
1083,1147,2,"1899-12-30 02:30:02","1899-12-30 02:36:45","1899-12-30 00:06:43",146,,,,,,1,,0,,
1086,1150,61,"1899-12-30 00:45:48","1899-12-30 00:58:52","1899-12-30 00:13:04",171,,,,,,1,,0,,
1087,1151,11,"1899-12-30 00:00:00","1899-12-30 00:27:00","1899-12-30 00:27:00",162,,,,,,1,,0,,
1088,1155,182,"1899-12-30 02:16:27","1899-12-30 02:54:34","1899-12-30 00:38:07",134,,,,,,1,,0,,
1089,1157,45,"1899-12-30 00:39:49","1899-12-30 00:49:44","1899-12-30 00:09:55",174,,,,,"end HR 166",1,,0,,
1090,1158,303,"1899-12-30 00:10:31","1899-12-30 00:13:08","1899-12-30 00:02:37",143,,,,,,1,,0,,
1091,1158,224,"1899-12-30 00:20:42","1899-12-30 00:25:50","1899-12-30 00:05:08",140,,,,,,1,,0,,
1092,1158,45,"1899-12-30 00:27:03","1899-12-30 00:35:56","1899-12-30 00:08:53",160,,,,,,1,,0,,
1093,1158,231,"1899-12-30 00:47:30","1899-12-30 00:52:08","1899-12-30 00:04:38",173,,,,,,1,,0,,
1094,1158,30,"1899-12-30 01:46:51","1899-12-30 01:58:20","1899-12-30 00:11:29",167,2.53,140,,,,1,,98,,
1095,1158,19,"1899-12-30 04:03:19","1899-12-30 04:11:02","1899-12-30 00:07:43",134,,,,,,1,,0,,
1096,1161,319,"1899-12-30 00:13:11","1899-12-30 00:15:53","1899-12-30 00:02:42",150,0.72,40,,,,1,,98,,
1097,1161,224,"1899-12-30 00:22:39","1899-12-30 00:27:46","1899-12-30 00:05:07",147,,,,,,1,,0,,
729,941,233,"1899-12-30 01:02:29","1899-12-30 01:28:51","1899-12-30 00:26:22",152,7.83,,,,,1,,96,,
730,943,225,"1899-12-30 00:21:09","1899-12-30 00:23:19","1899-12-30 00:02:10",138,0.62,35,,,,1,,96,,
731,943,191,"1899-12-30 00:23:19","1899-12-30 00:33:23","1899-12-30 00:10:04",139,1.96,165,,,,1,,96,,
732,943,218,"1899-12-30 00:33:23","1899-12-30 00:50:11","1899-12-30 00:16:48",109,5.61,75,,,,1,,96,,
733,943,2,"1899-12-30 00:50:11","1899-12-30 00:56:02","1899-12-30 00:05:51",126,,,,,,1,,0,,
734,948,4,"1899-12-30 01:01:25","1899-12-30 01:51:46","1899-12-30 00:50:21",155,,,,,,1,,0,,
735,948,54,"1899-12-30 02:47:26","1899-12-30 02:59:53","1899-12-30 00:12:27",158,,,,,,1,,0,,
736,948,210,"1899-12-30 02:59:53","1899-12-30 03:18:29","1899-12-30 00:18:36",120,,,,,,1,,0,,
737,948,2,"1899-12-30 03:18:29","1899-12-30 03:24:51","1899-12-30 00:06:22",139,,,,,,1,,0,,
738,949,225,"1899-12-30 01:09:55","1899-12-30 01:12:14","1899-12-30 00:02:19",137,0.62,35,,,,1,,96,,
739,949,191,"1899-12-30 01:12:14","1899-12-30 01:22:31","1899-12-30 00:10:17",144,1.96,165,,,,1,,96,,
740,949,218,"1899-12-30 01:22:31","1899-12-30 01:39:15","1899-12-30 00:16:44",111,5.61,75,,,,1,,96,,
741,949,2,"1899-12-30 01:39:15","1899-12-30 01:44:55","1899-12-30 00:05:40",136,,,,,,1,,0,,
742,950,11,"1899-12-30 01:35:14","1899-12-30 01:52:45","1899-12-30 00:17:31",160,,,,,,1,,0,,
744,955,4,"1899-12-30 01:24:10","1899-12-30 02:16:41","1899-12-30 00:52:31",165,,,,,,1,,0,,
745,956,225,"1899-12-30 00:59:37","1899-12-30 01:01:57","1899-12-30 00:02:20",128,0.62,35,,,,1,,96,,
746,956,191,"1899-12-30 01:01:57","1899-12-30 01:10:59","1899-12-30 00:09:02",148,1.96,165,,,,1,,96,,
747,956,218,"1899-12-30 01:10:59","1899-12-30 01:27:26","1899-12-30 00:16:27",111,5.61,75,,,,1,,96,,
748,956,2,"1899-12-30 01:27:26","1899-12-30 01:31:47","1899-12-30 00:04:21",152,,,,,,1,,0,,
749,965,234,"1899-12-30 00:00:00","1899-12-30 00:12:57","1899-12-30 00:12:57",172,4,,,,,1,,96,,
750,965,234,"1899-12-30 00:12:57","1899-12-30 00:24:35","1899-12-30 00:11:38",174,4,,,,,1,,96,,
751,965,234,"1899-12-30 00:24:35","1899-12-30 00:38:28","1899-12-30 00:13:53",171,4,,,,,1,,96,,
752,965,234,"1899-12-30 00:38:28","1899-12-30 00:49:04","1899-12-30 00:10:36",164,4,,,,,1,,96,,
753,965,234,"1899-12-30 00:49:04","1899-12-30 01:05:33","1899-12-30 00:16:29",159,4,,,,,1,,96,,
754,965,234,"1899-12-30 01:05:33","1899-12-30 01:19:14","1899-12-30 00:13:41",145,4,,,,,1,,96,,
755,969,11,"1899-12-30 01:20:32","1899-12-30 01:37:42","1899-12-30 00:17:10",168,,,,,,1,,0,,
756,969,2,"1899-12-30 03:49:00","1899-12-30 03:56:44","1899-12-30 00:07:44",119,,,,,,1,,0,,
760,977,11,"1899-12-30 00:44:57","1899-12-30 01:05:08","1899-12-30 00:20:11",162,,,,,,1,,0,,
761,978,235,"1899-12-30 00:00:00","1899-12-30 00:26:53","1899-12-30 00:26:53",116,16.5,,,,,1,,96,,
762,978,235,"1899-12-30 00:26:53","1899-12-30 00:53:19","1899-12-30 00:26:26",116,16.5,,,,,1,,96,,
763,978,235,"1899-12-30 00:53:19","1899-12-30 01:19:45","1899-12-30 00:26:26",133,16.5,,,,,1,,96,,
764,978,235,"1899-12-30 01:19:45","1899-12-30 01:46:03","1899-12-30 00:26:18",131,16.5,,,,,1,,96,,
765,979,192,"1899-12-30 01:59:37","1899-12-30 02:11:10","1899-12-30 00:11:33",162,,,,,,1,,0,,
766,979,238,"1899-12-30 03:33:18","1899-12-30 03:48:28","1899-12-30 00:15:10",155,6.21,175,,,,1,,96,,
767,979,229,"1899-12-30 03:48:28","1899-12-30 04:01:57","1899-12-30 00:13:29",144,,,,,,1,,0,,
768,979,239,"1899-12-30 04:01:57","1899-12-30 04:10:58","1899-12-30 00:09:01",127,4.62,,,,,1,,96,,
769,979,19,"1899-12-30 04:10:58","1899-12-30 04:16:20","1899-12-30 00:05:22",147,,,,,,1,,0,,
770,980,11,"1899-12-30 00:45:54","1899-12-30 01:03:51","1899-12-30 00:17:57",162,,,,,,1,,0,,
772,986,241,"1899-12-30 00:00:00","1899-12-30 00:04:00","1899-12-30 00:04:00",170,,,,,,1,,0,,
773,986,241,"1899-12-30 00:48:22","1899-12-30 00:52:05","1899-12-30 00:03:43",172,,,,,,1,,0,,
774,986,240,"1899-12-30 01:06:27","1899-12-30 01:11:39","1899-12-30 00:05:12",173,,,,,,1,,0,,
775,989,54,"1899-12-30 00:59:41","1899-12-30 01:12:20","1899-12-30 00:12:39",151,,,,,,1,,0,,
777,989,2,"1899-12-30 01:29:41","1899-12-30 01:35:18","1899-12-30 00:05:37",152,,,,,,1,,0,,
778,990,40,"1899-12-30 00:09:57","1899-12-30 00:13:37","1899-12-30 00:03:40",144,,,,,,1,,0,,
779,990,214,"1899-12-30 01:14:09","1899-12-30 01:24:22","1899-12-30 00:10:13",178,,,,,,1,,0,,
780,992,182,"1899-12-30 01:10:02","1899-12-30 01:40:10","1899-12-30 00:30:08",139,,,,,,1,,0,,
781,993,40,"1899-12-30 00:10:27","1899-12-30 00:14:43","1899-12-30 00:04:16",123,,,,,,1,,0,,
782,993,54,"1899-12-30 01:01:14","1899-12-30 01:14:25","1899-12-30 00:13:11",146,,,,,,1,,0,,
783,993,210,"1899-12-30 01:14:25","1899-12-30 01:33:06","1899-12-30 00:18:41",109,,,,,,1,,0,,
784,993,2,"1899-12-30 01:33:06","1899-12-30 01:39:20","1899-12-30 00:06:14",132,,,,,,1,,0,,
785,995,6,"1899-12-30 02:56:41","1899-12-30 03:07:10","1899-12-30 00:10:29",167,3.15,165,,,,1,,0,,
786,995,210,"1899-12-30 03:07:10","1899-12-30 03:27:12","1899-12-30 00:20:02",122,,,,,,1,,0,,
787,995,2,"1899-12-30 03:27:12","1899-12-30 03:35:46","1899-12-30 00:08:34",134,,,,,,1,,0,,
788,999,224,"1899-12-30 00:24:31","1899-12-30 00:29:37","1899-12-30 00:05:06",138,,,,,,1,,0,,
789,999,45,"1899-12-30 00:30:35","1899-12-30 00:38:56","1899-12-30 00:08:21",160,,,,,,1,,0,,
790,999,60,"1899-12-30 01:00:41","1899-12-30 01:06:16","1899-12-30 00:05:35",180,,,,,,1,,0,,
791,1001,40,"1899-12-30 00:09:45","1899-12-30 00:13:02","1899-12-30 00:03:17",147,,,,,,1,,0,,
792,1001,11,"1899-12-30 01:00:32","1899-12-30 01:18:19","1899-12-30 00:17:47",176,,,,,,1,,0,,
793,1004,40,"1899-12-30 00:10:19","1899-12-30 00:14:05","1899-12-30 00:03:46",134,,,,,,1,,0,,
794,1004,6,"1899-12-30 01:41:02","1899-12-30 01:52:58","1899-12-30 00:11:56",142,3.15,165,,,,1,,0,,
796,1011,182,"1899-12-30 01:15:08","1899-12-30 01:39:50","1899-12-30 00:24:42",177,,,,,,1,,0,,
797,1011,54,"1899-12-30 02:04:31","1899-12-30 02:16:01","1899-12-30 00:11:30",169,,,,,,1,,0,,
798,1011,210,"1899-12-30 02:16:01","1899-12-30 02:34:52","1899-12-30 00:18:51",114,,,,,,1,,0,,
805,1029,40,"1899-12-30 00:10:40","1899-12-30 00:13:53","1899-12-30 00:03:13",144,,,,,,1,,0,,
806,1029,182,"1899-12-30 00:55:50","1899-12-30 01:20:22","1899-12-30 00:24:32",170,,,,,,1,,0,,
807,1029,54,"1899-12-30 01:44:45","1899-12-30 01:57:49","1899-12-30 00:13:04",148,,,,,,1,,0,,
808,1029,210,"1899-12-30 01:57:49","1899-12-30 02:15:44","1899-12-30 00:17:55",110,,,,,,1,,0,,
809,1029,2,"1899-12-30 02:15:44","1899-12-30 02:22:11","1899-12-30 00:06:27",132,,,,,,1,,0,,
810,1030,54,"1899-12-30 01:00:03","1899-12-30 01:12:05","1899-12-30 00:12:02",168,,,,,,1,,0,,
811,1030,210,"1899-12-30 01:12:05","1899-12-30 01:28:59","1899-12-30 00:16:54",125,,,,,,1,,0,,
812,1030,2,"1899-12-30 01:28:59","1899-12-30 01:33:45","1899-12-30 00:04:46",162,,,,,,1,,0,,
813,1031,243,"1899-12-30 00:00:00","1899-12-30 00:26:21","1899-12-30 00:26:21",127,5.06,,,,,1,,96,,
814,1031,243,"1899-12-30 00:26:21","1899-12-30 00:46:18","1899-12-30 00:19:57",156,5.06,,,,,1,,96,,
815,1032,243,"1899-12-30 00:00:00","1899-12-30 00:18:17","1899-12-30 00:18:17",171,5.06,,,,,1,,96,,
816,1032,243,"1899-12-30 00:18:17","1899-12-30 00:36:31","1899-12-30 00:18:14",173,5.06,,,,,1,,96,,
817,1032,243,"1899-12-30 00:36:31","1899-12-30 00:55:27","1899-12-30 00:18:56",167,5.06,,,,,1,,96,,
818,1032,243,"1899-12-30 00:55:27","1899-12-30 01:14:32","1899-12-30 00:19:05",164,5.06,,,,,1,,96,,
819,1032,243,"1899-12-30 01:14:32","1899-12-30 01:35:08","1899-12-30 00:20:36",152,5.06,,,,,1,,96,,
820,1032,243,"1899-12-30 01:35:08","1899-12-30 01:55:55","1899-12-30 00:20:47",151,5.06,,,,,1,,96,,
821,1032,243,"1899-12-30 01:55:55","1899-12-30 02:17:25","1899-12-30 00:21:30",144,5.06,,,,,1,,96,,
825,1033,40,"1899-12-30 00:12:14","1899-12-30 00:15:15","1899-12-30 00:03:01",121,,,,,,1,,0,,
829,1034,225,"1899-12-30 00:54:06","1899-12-30 00:56:25","1899-12-30 00:02:19",133,0.62,35,,,,1,,96,,
830,1034,191,"1899-12-30 00:56:25","1899-12-30 01:06:52","1899-12-30 00:10:27",137,1.96,165,,,,1,,96,,
831,1034,218,"1899-12-30 01:06:52","1899-12-30 01:24:30","1899-12-30 00:17:38",96,5.61,75,,,,1,,96,,
832,1034,2,"1899-12-30 01:24:30","1899-12-30 01:31:25","1899-12-30 00:06:55",120,,,,,,1,,0,,
835,1035,246,"1899-12-30 01:13:06","1899-12-30 01:51:33","1899-12-30 00:38:27",138,9.34,,,,,1,,96,,
840,1037,54,"1899-12-30 01:14:01","1899-12-30 01:25:23","1899-12-30 00:11:22",166,,,,,,1,,0,,
841,1037,210,"1899-12-30 01:25:23","1899-12-30 01:45:09","1899-12-30 00:19:46",101,,,,,,1,,0,,
842,1037,2,"1899-12-30 01:45:09","1899-12-30 01:49:14","1899-12-30 00:04:05",162,,,,,,1,,0,,
849,1043,2,"1899-12-30 02:53:58","1899-12-30 03:02:46","1899-12-30 00:08:48",114,,,,,,1,,0,,
850,1044,54,"1899-12-30 01:15:08","1899-12-30 01:25:53","1899-12-30 00:10:45",167,,,,,,1,,0,,
851,1044,210,"1899-12-30 01:25:53","1899-12-30 01:44:34","1899-12-30 00:18:41",114,,,,,,1,,0,,
852,1044,2,"1899-12-30 01:44:34","1899-12-30 01:48:39","1899-12-30 00:04:05",163,,,,,,1,,0,,
853,1045,54,"1899-12-30 01:14:22","1899-12-30 01:25:36","1899-12-30 00:11:14",163,,,,,,1,,0,,
854,1045,210,"1899-12-30 01:25:36","1899-12-30 01:42:53","1899-12-30 00:17:17",122,,,,,,1,,0,,
855,1045,2,"1899-12-30 01:42:53","1899-12-30 01:46:52","1899-12-30 00:03:59",167,,,,,,1,,0,,
856,1046,248,"1899-12-30 00:00:00","1899-12-30 00:29:27","1899-12-30 00:29:27",171,7.89,,,,,1,,97,,
857,1046,248,"1899-12-30 00:29:27","1899-12-30 01:00:41","1899-12-30 00:31:14",162,7.89,,,,,1,,97,,
