"Activity Score","When","Type","Gear","Name","Dist km","Elv m","Elapsed Time","Moving Time","Start Time","Day of Week","Speed km/h","Max Speed km/h","Pace /km","Max Pace /km","Pace /100m","Max Pace /100m","Pwr W","Weighted Avg Pwr W","Max Pwr W","Power Meter","Cad","Heart","Max Heart","Elev/Dist m/km","Elev/Time m/h","W/HR","Speed/HR","Temp °C","Cal","Energy kJ","Segs","PRs","Group Size","Kudos","Comments","Com","Trn","Man","Pri","Dist away km","Activity Score 25%","Training Load","Intensity %","Segment PRs (K/QOM positions)","All segments (personal positions)","Ride/Run Type","400m","1 km","5 km","10 km","15 km","20 km","30 km","50 km","1/2 Mile","1 mile","2 mile","10 mile","Half Marathon","Marathon","Relative Effort","Points in red","% in red","H/R Zone 1","H/R Zone 2","H/R Zone 3","H/R Zone 4","H/R Zone 5","Power 0W","Power 0-50W","Power 50-100W","Power 100-150W","Power 150-200W","Power 200-250W","Power 250-300W","Power 300-350W","Power 350-400W","Power 400-450W","Power 450W+","Pace Zone 1","Pace Zone 2","Pace Zone 3","Pace Zone 4","Pace Zone 5","Flagged","Description","City","State","Tiles calculated","Device/App","Activity Id","Activity Id"
58.1381428854514,"2014-09-03 06:35:14","Ride","a perfect blend","03/09/14 Upper Sturt, SA, Australia",17974.9,97.7,2305,2272,23714,"Wednesday",7.9115,17.9,126.4,55.870000000000005,12.64,5.587000000000001,111.1,137,499,1,80.7,95.7,127,5.44,154.8,1.432,0.2976,,281.5,252.4,30,0,1,1,0,1,0,0,0,-1,79.50108137987786,25.286957350204343,62.84403669724771,,,"",,,,,,,,,,,,,,,7,0,0,2272,0,0,0,0,409,141,467,615,324,214,62,23,6,5,6,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",189214270,189214270
19.389281966346577,"2014-08-29 16:26:10","Ride","a perfect blend","29/08/14 Adelaide, SA, Australia",21361.3,529,5079,4937,59170,"Friday",4.3268,16.5,231.1,60.61,23.11,6.061,131.2,151,555,1,65.7,101.8,137,24.76,385.7,1.483,0.153,,722.1,647.6,44,1,1,3,0,1,0,0,0,-1,51.17152135222245,67.68876953398984,69.26605504587155,,,"",,,,,,,,,,,,,,,16,0,0,4937,0,0,0,0,574,203,686,1459,1233,579,132,45,13,4,9,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",186873568,186873568
79.22267635625208,"2014-08-29 06:39:50","Ride","a perfect blend","29/08/14 Upper Sturt, SA, Australia",17926.7,85.3,2251,2172,23990,"Friday",8.2535,18.9,121.2,52.91,12.120000000000001,5.2909999999999995,131.1,160,611,1,84.2,105.7,139,4.76,141.4,1.514,0.2811,,317.4,284.6,32,0,1,0,0,1,0,0,0,-1,97.42597571756463,33.682162930542695,73.39449541284404,,,"",,,,,,,,,,,,,,,7,0,0,2172,0,0,0,0,418,132,236,516,401,239,151,38,9,10,22,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",186873545,186873545
54.24838457739226,"2014-08-28 17:50:25","Ride","a perfect blend","28/08/14 Adelaide, SA, Australia",20778.4,484.7,3848,3606,64225,"Thursday",5.7622,11.1,173.5,90.09,17.349999999999998,9.009,193.1,217,720,1,81.6,130.4,162,23.33,483.9,1.664,0.1591,,776.5,696.4,38,0,1,1,0,1,0,0,0,-1,86.8845080301373,105.91050603671596,99.54128440366972,,,"",,,,,,,,,,,,,,,17,0,0,2702,536,368,0,0,404,142,203,289,645,874,664,194,109,28,54,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",186454483,186454483
61.56525518236185,"2014-08-28 07:08:18","Ride","a perfect blend","28/08/14 Upper Sturt, SA, Australia",18173.8,81.4,3775,2297,25698,"Thursday",7.912,16.9,126.4,59.17,12.64,5.917,114.4,135,474,1,80.7,98,127,4.48,127.6,1.378,0.2906,,293.1,262.9,32,0,1,0,0,1,0,0,0,-1,89.30040790284443,32.990830948573354,61.92660550458716,,,"",,,,,,,,,,,,,,,7,0,0,2297,0,0,0,0,485,132,344,527,474,241,40,34,8,7,5,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",186454458,186454458
59.49769524322364,"2014-08-27 17:10:42","Ride","a perfect blend","27/08/14 Adelaide, SA, Australia",19565.9,507.1,3605,3442,61842,"Wednesday",5.6845,12.1,175.9,82.64,17.59,8.264000000000001,190.6,222,625,1,77.1,126.3,164,25.92,530.4,1.758,0.162,,731.3,655.9,40,0,1,1,0,1,0,0,0,-1,88.94980507807782,103.8474244592206,101.8348623853211,,,"",,,,,,,,,,,,,,,14,0,0,2893,427,108,14,0,360,111,242,326,600,818,644,196,63,25,57,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",185983520,185983520
76.03325977632016,"2014-08-27 07:09:03","Ride","a perfect blend","27/08/14 Upper Sturt, SA, Australia",17953.2,104,2276,2144,25743,"Wednesday",8.3737,18.5,119.4,54.050000000000004,11.940000000000001,5.405,128.8,160,702,1,85.8,105.4,139,5.79,174.6,1.518,0.286,,308,276.2,32,1,1,1,0,1,0,0,0,-1,96.0924897031769,34.05624292755006,73.39449541284404,,,"",,,,,,,,,,,,,,,7,0,0,2144,0,0,0,0,592,94,171,414,350,263,123,53,37,14,33,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",185983479,185983479
52.976270962331846,"2014-08-25 17:39:48","Ride","a perfect blend","25/08/14 Adelaide, SA, Australia",19589.3,467.3,3585,3427,63588,"Monday",5.7162,11.8,174.9,84.75,17.49,8.475000000000001,188.9,224,797,1,78.6,128.8,167,23.85,490.9,1.739,0.1598,,722,647.5,39,0,1,2,0,1,0,0,0,-1,84.30214579958589,105.14042027887663,102.75229357798165,,,"",,,,,,,,,,,,,,,20,0,0,2471,245,577,134,0,446,99,266,296,480,688,768,259,65,36,24,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",185065910,185065910
51.89871571608537,"2014-08-25 07:18:14","Ride","a perfect blend","25/08/14 Upper Sturt, SA, Australia",18005.2,114.8,2520,2379,26294,"Monday",7.5684,18.1,132.1,55.25,13.209999999999999,5.525,107.5,133,547,1,83.2,95.7,119,6.38,173.7,1.39,0.2847,,285.3,255.8,31,0,1,0,0,1,0,0,0,-1,85.54614272256732,26.054835451561317,61.00917431192661,,,"",,,,,,,,,,,,,,,7,0,0,2379,0,0,0,0,636,161,310,564,375,181,72,44,17,12,7,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",185065886,185065886
46.3293571694559,"2014-08-24 10:25:03","Ride","a perfect blend","24/08/14 Upper Sturt, SA, Australia",130844,1957.9,18556,17825,37503,"Sunday",7.3405,20.2,136.2,49.5,13.62,4.95,175.4,197,822,1,80.7,120.3,229,14.96,395.4,1.638,0.2197,,3485.7,3126.1,61,6,1,3,0,0,0,0,0,-1,69.86773116804078,420.92171207062637,90.36697247706422,,,"",,,,,,,,,,,,,,,63,0,0,17610,33,82,50,50,1372,698,1200,2732,4061,4658,2221,618,180,64,21,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",184489812,184489812
47.68485998530569,"2014-08-22 17:27:03","Ride","a perfect blend","22/08/14 Adelaide, SA, Australia",19500.2,473.1,4355,3501,62823,"Friday",5.5699,11.7,179.5,85.47,17.95,8.547,185.3,204,865,1,75.3,120.3,155,24.26,486.5,1.696,0.1667,,723.4,648.8,39,0,1,1,0,1,0,0,0,-1,74.67563205540671,104.61989731504082,93.57798165137615,,,"",,,,,,,,,,,,,,,12,0,0,3252,217,32,0,0,318,146,232,426,621,880,634,146,40,30,28,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",184009014,184009014
64.80200933860891,"2014-08-22 07:19:06","Ride","a perfect blend","22/08/14 Upper Sturt, SA, Australia",17922.3,82.1,2388,2276,26346,"Friday",7.8745,17.8,127,56.18,12.7,5.618,124.2,155,550,1,81.6,104.9,138,4.58,129.9,1.478,0.2702,,315.2,282.7,32,0,1,0,0,1,0,0,0,-1,89.92592951097893,33.53375838172993,71.10091743119266,,,"",,,,,,,,,,,,,,,7,0,0,2276,0,0,0,0,501,152,249,469,395,276,144,60,12,4,14,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",184009009,184009009
73.97103108986839,"2014-08-21 17:16:56","Ride","a perfect blend","21/08/14 Adelaide, SA, Australia",20204.7,480.2,3583,3504,62216,"Thursday",5.7662,12.8,173.4,78.13000000000001,17.34,7.813000000000001,193.1,223,728,1,77.9,137.6,167,23.77,493.4,1.621,0.1509,,754.6,676.8,39,1,1,2,0,1,0,0,0,-1,97.80465652899522,104.14562875833496,102.29357798165138,,,"",,,,,,,,,,,,,,,25,1,4,2006,513,804,181,0,554,140,152,177,513,842,693,271,74,23,65,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",183288852,183288852
75.5406139916575,"2014-08-21 07:20:09","Ride","a perfect blend","21/08/14 Upper Sturt, SA, Australia",17892.4,76.4,2212,2162,26409,"Thursday",8.2759,16.3,120.80000000000001,61.35,12.08,6.135,133.9,164,715,1,84.9,112,140,4.27,127.2,1.464,0.266,,322.8,289.5,33,0,1,1,0,1,0,0,0,-1,96.76411759368727,34.774214665806284,75.22935779816514,,,"",,,,,,,,,,,,,,,7,0,0,2162,0,0,0,0,526,129,168,368,376,317,154,59,29,17,19,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",183288830,183288830
54.36175468892478,"2014-08-20 17:16:25","Ride","a perfect blend","20/08/14 Adelaide, SA, Australia",23374,550.6,4189,4011,62185,"Wednesday",5.8275,19.2,171.6,52.08,17.16,5.208,193.8,220,764,1,77.6,137.3,174,23.56,494.2,1.602,0.1528,,866.7,777.3,36,1,1,2,0,1,0,0,0,-1,84.25238419771672,118.50597125195223,100.91743119266054,,,"",,,,,,,,,,,,,,,40,9,22.5,2564,191,306,939,11,398,147,272,367,708,846,775,342,104,22,30,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",182821812,182821812
82.99058824037454,"2014-08-20 07:18:25","Ride","a perfect blend","20/08/14 Upper Sturt, SA, Australia",17933.7,100,2150,2103,26305,"Wednesday",8.5277,17.8,117.3,56.18,11.73,5.618,140,177,717,1,85.9,112.3,162,5.58,171.2,1.576,0.2734,,328.2,294.3,31,0,1,0,0,1,0,0,0,-1,97.69425558683699,39.370370760037034,81.19266055045871,,,"",,,,,,,,,,,,,,,7,0,0,2020,16,67,0,0,483,109,245,322,290,296,213,61,34,21,29,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",182821774,182821774
46.478239955691954,"2014-08-18 16:42:16","Ride","a perfect blend","18/08/14 Adelaide, SA, Australia",19324.3,482.6,3642,3499,60136,"Monday",5.5228,11.7,181.10000000000002,85.47,18.11,8.547,191,217,669,1,73.1,136.6,172,24.97,496.5,1.589,0.1455,,745,668.2,39,0,1,0,0,1,0,0,0,-1,72.71691544861233,100.24066085907471,99.54128440366972,,,"",,,,,,,,,,,,,,,29,3,10.344827586206897,2148,269,632,450,0,312,164,238,267,684,822,690,218,39,40,25,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",182821788,182821788
67.11929690745937,"2014-08-18 07:21:11","Ride","a perfect blend","18/08/14 Upper Sturt, SA, Australia",17927.1,85.3,2361,2238,26471,"Monday",8.0103,16.4,124.8,60.98,12.479999999999999,6.098,122,146,589,1,82.8,103.6,136,4.76,137.2,1.409,0.2784,,304.4,273,32,0,1,0,0,1,0,0,0,-1,87.73556695190578,29.416175686670595,66.97247706422019,,,"",,,,,,,,,,,,,,,7,0,0,2238,0,0,0,0,544,111,259,531,348,228,111,33,36,23,14,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",182821765,182821765
52.31481481481482,"2014-08-14 11:21:47","Ride","a perfect blend","14/08/14 Punyelroo, SA, Australia",29713.8,156.3,5967,5711,40907,"Thursday",5.2029,15.1,192.20000000000002,66.23,19.220000000000002,6.622999999999999,103.2,0,,0,0,98.8,150,5.26,98.5,1.045,0.1896,,656.9,589.2,3,0,1,2,0,0,0,0,0,-1,62.5,0,0,,,"",,,,,,,,,,,,,,,19,0,0,5710,1,0,0,0,627,923,1473,1201,939,361,130,36,14,3,4,0,0,0,0,0,0,"","Punyelroo","SA",0,"Garmin Edge 705",180042809,180042809
26.11111111111111,"2014-08-13 12:22:07","Ride","a perfect blend","13/08/14 Mount Pleasant, SA, Australia",79282.6,656.8,14300,13198,44527,"Wednesday",6.0072,16.4,166.5,60.98,16.650000000000002,6.098,127.8,0,,0,0,97,138,8.28,179.2,1.318,0.2229,,1881.3,1687.2,3,0,1,0,0,0,0,0,0,-1,33.333333333333336,0,0,,,"",,,,,,,,,,,,,,,43,0,0,13198,0,0,0,0,2637,1563,2113,1990,1808,1211,815,452,268,134,207,0,0,0,0,0,0,"","Mount Pleasant","SA",0,"Garmin Edge 705",180042843,180042843
45.294650149952666,"2014-08-12 10:12:36","Ride","a perfect blend","12/08/14 Seacliff, SA, Australia",64763,130.9,7901,7877,36756,"Tuesday",8.2218,13.5,121.6,74.07,12.16,7.407,179,193,623,1,87.9,118.1,163,2.02,59.8,1.634,0.2506,,1572.5,1410.3,118,34,1,1,0,0,0,0,0,-1,75.49122807017544,172.02089061433287,88.53211009174312,,,"",,,,,,,,,,,,,,,26,0,0,7811,15,48,3,0,465,121,418,1327,2371,2221,637,176,82,40,19,0,0,0,0,0,0,"","Seacliff","SA",0,"Garmin Edge 705",179064363,179064363
35.51960403017534,"2014-08-10 08:08:27","Ride","a perfect blend","10/08/14 Upper Sturt, SA, Australia",129353,1546.3,20895,18090,29307,"Sunday",7.1505,20.8,139.8,48.08,13.98,4.808,169,198,949,1,80.3,119.7,174,11.95,307.7,1.654,0.2151,,3409.4,3057.8,93,1,1,3,0,0,0,0,0,-1,68.43674804456894,432.8593973571249,90.8256880733945,,,"",,,,,,,,,,,,,,,76,0,0,16006,1100,770,204,10,2106,701,1333,2911,3930,3594,2230,862,234,103,86,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",178577501,178577501
24.34677059866115,"2014-08-08 06:54:53","Ride","a perfect blend","08/08/14 Upper Sturt, SA, Australia",61423.6,1097.3,10294,9921,24893,"Friday",6.1913,25.6,161.5,39.059999999999995,16.150000000000002,3.9059999999999997,146.7,169,536,1,75.2,101,138,17.86,398.2,1.673,0.2207,,1623,1455.6,49,3,1,0,0,0,0,0,0,-1,51.221208270626875,171.8470515482236,77.5229357798165,,,"",,,,,,,,,,,,,,,33,0,0,9921,0,0,0,0,1378,417,1004,1796,2348,1943,867,141,18,4,5,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",177470355,177470355
20.702754560385262,"2014-08-07 13:55:23","Ride","a perfect blend","07/08/14 Upper Sturt, SA, Australia",45513.4,1086.6,8310,8199,50123,"Thursday",5.5511,19.9,180.10000000000002,50.25,18.01,5.025,139.5,171,497,1,68.8,99.2,142,23.87,477.1,1.724,0.2015,,1275.3,1143.8,52,0,1,1,0,0,0,0,0,-1,44.0582617097305,142.0292378587661,78.44036697247707,,,"",,,,,,,,,,,,,,,27,0,0,8199,0,0,0,0,1414,413,896,1286,2025,1384,517,193,64,5,2,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",176723113,176723113
46.32139844707384,"2014-08-05 16:39:59","Ride","a perfect blend","05/08/14 Adelaide, SA, Australia",22024.3,638.3,5117,4457,59999,"Tuesday",4.9415,23.9,202.4,41.84,20.24,4.184,164.5,186,753,1,69.6,108.1,140,28.98,515.6,1.721,0.1646,,817.6,733.3,22,1,1,0,0,1,0,0,0,-1,63.689215938996405,103.47270852621833,85.3211009174312,,,"",,,,,,,,,,,,,,,14,0,0,4457,0,0,0,0,556,166,331,674,988,1077,503,114,29,9,10,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",176723073,176723073
46.000937932867245,"2014-08-05 07:21:44","Ride","a perfect blend","05/08/14 Upper Sturt, SA, Australia",18470.1,93.9,2513,2410,26504,"Tuesday",7.6639,17.4,130.5,57.47,13.05,5.747,122.4,145,685,1,79.4,100.2,131,5.08,140.3,1.447,0.2753,,329,295.1,31,0,1,0,0,1,0,0,0,-1,80.91313279280917,30.882539465439685,66.5137614678899,,,"",,,,,,,,,,,,,,,8,0,0,2410,0,0,0,0,489,160,309,467,550,291,75,39,16,8,6,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",176723045,176723045
42.28579689494136,"2014-08-04 17:15:44","Ride","a perfect blend","04/08/14 Adelaide, SA, Australia",20979.8,715.4,4292,4151,62144,"Monday",5.0542,24.3,197.9,41.15,19.79,4.115,177.9,194,547,1,71.9,113.9,139,34.1,620.4,1.703,0.1597,,823.3,738.4,24,0,1,0,0,1,0,0,0,-1,57.70024779388502,94.41645390866837,88.9908256880734,,,"",,,,,,,,,,,,,,,13,0,0,4151,0,0,0,0,366,160,239,472,875,1464,443,88,13,15,16,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",176723062,176723062
61.769659549704826,"2014-08-04 07:15:55","Ride","a perfect blend","04/08/14 Upper Sturt, SA, Australia",17859.2,93.7,2411,2238,26155,"Monday",7.98,18.1,125.3,55.25,12.53,5.525,140.3,167,685,1,84.7,103.1,149,5.25,150.7,1.62,0.2786,,350,313.9,31,0,1,0,0,1,0,0,0,-1,91.7871760763207,39.30200121108399,76.60550458715596,,,"",,,,,,,,,,,,,,,7,0,0,2232,6,0,0,0,490,109,246,406,314,314,197,92,36,17,17,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",176723028,176723028
52.13711295836308,"2014-08-03 06:47:45","Ride","a perfect blend","03/08/14 Upper Sturt, SA, Australia",89517.8,1876.7,15883,14776,24465,"Sunday",6.0583,22.1,165.1,45.25,16.509999999999998,4.5249999999999995,164.3,201,729,1,74.2,124.2,163,20.96,457.2,1.618,0.1756,,2706.4,2427.3,44,16,1,5,1,0,0,0,0,-1,78.60088167978391,367.81765002945883,92.20183486238533,,,"",,,,,,,,,,,,,,,57,0,0,13113,1243,412,8,0,3176,924,882,1520,1912,2252,2133,1115,522,190,150,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",174588526,174588526
49.330323627537226,"2014-08-01 17:18:38","Ride","a perfect blend","01/08/14 Adelaide, SA, Australia",21006,602.4,4388,4249,62318,"Friday",4.9438,21.1,202.3,47.39,20.23,4.739,178.4,198,533,1,69.5,116.1,142,28.68,510.4,1.705,0.1533,,845.2,758.1,24,0,1,1,0,1,0,0,0,-1,65.44266790978318,100.54986953960105,90.8256880733945,,,"",,,,,,,,,,,,,,,14,0,0,4249,0,0,0,0,409,173,236,430,987,1237,605,113,34,11,14,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",173864951,173864951
43.018995531872584,"2014-08-01 07:50:13","Ride","a perfect blend","01/08/14 Upper Sturt, SA, Australia",28192.5,401.7,4799,4561,28213,"Friday",6.1812,22.7,161.8,44.05,16.18,4.405,134.1,185,564,1,75.5,114.3,160,14.25,317.1,1.619,0.1947,,682.1,611.7,34,3,1,1,0,1,0,0,0,-1,73.27223676093733,96.00165471948675,84.86238532110092,,,"",,,,,,,,,,,,,,,17,0,0,4224,148,189,0,0,1386,283,224,604,645,599,392,280,93,39,16,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",173864957,173864957
76.6669087199515,"2014-07-31 16:46:42","Ride","a perfect blend","31/07/14 Adelaide, SA, Australia",19771.8,629.7,3936,3817,60402,"Thursday",5.1799,19.9,193.1,50.25,19.31,5.025,203.4,230,795,1,74.1,132.9,166,31.85,593.9,1.731,0.1403,,865.5,776.2,25,0,1,0,0,1,0,0,0,-1,96.17121692072494,121.70131582638948,105.5045871559633,,,"",,,,,,,,,,,,,,,25,0,0,2431,348,903,135,0,375,214,215,241,456,748,1074,352,84,25,33,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",173406200,173406200
31.039178658461157,"2014-07-31 07:43:26","Ride","a perfect blend","31/07/14 Upper Sturt, SA, Australia",18327.6,86.8,2480,2407,27806,"Thursday",7.6143,16.6,131.3,60.24,13.13,6.024,127.8,155,578,1,80,103,138,4.74,129.8,1.505,0.2661,,343,307.6,31,0,1,1,0,1,0,0,0,-1,60.920557236339135,34.82567872139457,71.10091743119266,,,"",,,,,,,,,,,,,,,8,0,0,2407,0,0,0,0,470,171,360,462,379,333,124,53,18,15,22,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",173406188,173406188
43.993375825482474,"2014-07-30 16:43:03","Ride","a perfect blend","30/07/14 Adelaide, SA, Australia",20427.3,661.2,4689,4159,60183,"Wednesday",4.9116,24.2,203.6,41.32,20.36,4.132000000000001,173.8,203,658,1,67,115.6,162,32.37,572.3,1.756,0.153,,806,722.9,22,1,1,1,0,0,0,0,0,-1,72.19868741448343,112.9423501809612,93.11926605504587,,,"",,,,,,,,,,,,,,,15,0,0,3921,110,128,0,0,323,177,378,807,1095,780,230,102,60,92,115,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",172951157,172951157
29.449355358535954,"2014-07-30 08:01:35","Ride","a perfect blend","30/07/14 Upper Sturt, SA, Australia",18076.7,99.3,2651,2555,28895,"Wednesday",7.075,16.3,141.3,61.35,14.13,6.135,117.2,149,633,1,80.4,101.8,144,5.49,139.9,1.464,0.2502,,333.7,299.3,32,0,1,0,0,0,0,0,0,-1,61.620296714093044,34.40066013429472,68.34862385321101,,,"",,,,,,,,,,,,,,,8,0,0,2555,0,0,0,0,601,222,333,483,425,240,146,53,23,15,14,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",172951049,172951049
57.76718753706674,"2014-07-29 17:07:16","Ride","a perfect blend","29/07/14 Adelaide, SA, Australia",25470.2,791.4,5739,5170,61636,"Tuesday",4.9265,17.7,203,56.5,20.3,5.65,186.3,219,756,1,72.5,130.4,177,31.07,551.1,1.679,0.136,,1074.2,963.4,25,0,3,2,0,1,0,0,0,-1,88.69484758006541,160.88255933843953,100.45871559633028,,,"",,,,,,,,,,,,,,,29,0,0,3683,519,839,98,31,761,246,386,557,745,933,730,383,223,86,120,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",172440940,172440940
34.68160413808457,"2014-07-29 07:42:45","Ride","a perfect blend","29/07/14 Upper Sturt, SA, Australia",18154.3,83.5,2597,2364,27765,"Tuesday",7.6795,21.1,130.20000000000002,47.39,13.020000000000001,4.739,135.4,164,601,1,83.2,105.3,143,4.6,127.2,1.557,0.2625,,357,320.2,29,0,1,0,0,1,0,0,0,-1,62.44202380557975,40.82668873738649,75.22935779816514,,,"",,,,,,,,,,,,,,,7,0,0,2364,0,0,0,0,503,133,266,394,441,296,205,73,34,7,12,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",172440909,172440909
59.21616222735901,"2014-07-28 17:46:15","Ride","a perfect blend","28/07/14 Adelaide, SA, Australia",20940.9,630,4142,3996,63975,"Monday",5.2405,20.4,190.8,49.02,19.08,4.902,189.9,217,992,1,71.9,124.9,160,30.08,567.6,1.737,0.151,,846.2,759,24,0,1,1,0,1,0,0,0,-1,86.79092819558912,114.00242099898063,99.54128440366972,,,"",,,,,,,,,,,,,,,14,0,0,3694,227,75,0,0,397,180,248,509,844,1060,407,144,41,31,135,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",172440918,172440918
20.67594353796804,"2014-07-28 07:35:13","Ride","a perfect blend","28/07/14 Upper Sturt, SA, Australia",17562.6,76.6,2715,2607,27313,"Monday",6.7367,16.5,148.4,60.61,14.84,6.061,107.4,137,600,1,80.6,94.5,131,4.36,105.8,1.45,0.2566,,312.1,279.9,28,0,1,0,0,1,0,0,0,-1,40.91839114755863,29.784854319221164,62.84403669724771,,,"",,,,,,,,,,,,,,,8,0,0,2607,0,0,0,0,744,135,424,470,397,241,131,34,18,7,6,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",172440900,172440900
47.22580162885065,"2014-07-26 06:40:27","Ride","a perfect blend","26/07/14 Upper Sturt, SA, Australia",57268.9,1437.4,10643,10269,24027,"Saturday",5.5769,25.5,179.29999999999998,39.22,17.93,3.9219999999999997,162.1,202,666,1,69.2,119.5,161,25.1,503.9,1.69,0.168,,1856,1664.6,29,7,1,3,0,0,0,0,0,-1,84.75914023083836,253.83488810332088,92.66055045871559,,,"",,,,,,,,,,,,,,,38,0,0,9395,616,258,0,0,2267,624,632,835,1223,1965,1549,730,292,89,63,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",170929816,170929816
49.384946039875615,"2014-07-25 17:12:38","Ride","a perfect blend","25/07/14 Adelaide, SA, Australia",7122.3,62.8,1929,1463,61958,"Friday",4.8683,8.9,205.4,112.36,20.54,11.236,116.8,120,565,1,79.1,94.2,114,8.82,154.5,1.274,0.186,,190.5,170.9,3,0,1,0,0,1,0,0,0,-1,65.07042253521126,16.236007070111942,55.04587155963303,,,"",,,,,,,,,,,,,,,4,0,0,1463,0,0,0,0,309,22,187,472,352,59,23,13,7,13,6,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",170929793,170929793
42.819813009644065,"2014-07-25 08:16:44","Ride","a perfect blend","25/07/14 Myrtle Bank, SA, Australia",6854.5,3.6,1179,1127,29804,"Friday",6.0821,10.7,164.39999999999998,93.46000000000001,16.439999999999998,9.346,100.6,131,570,1,82.5,92.1,141,0.53,11.5,1.422,0.2377,,126.4,113.3,4,0,1,0,0,1,0,0,0,-1,56.996587030716725,11.82608261089134,60.091743119266056,,,"",,,,,,,,,,,,,,,3,0,0,1127,0,0,0,0,378,77,209,177,122,55,29,39,20,10,11,0,0,0,0,0,0,"","Myrtle Bank","SA",0,"Garmin Edge 705",170929789,170929789
32.81091318357325,"2014-07-23 16:47:14","Ride","a perfect blend","23/07/14 Adelaide, SA, Australia",20311.8,563.2,4533,4365,60434,"Wednesday",4.6533,20.9,214.9,47.849999999999994,21.490000000000002,4.784999999999999,174.3,190,633,1,69.3,116.6,143,27.73,464.5,1.63,0.1437,,848.1,760.6,24,0,1,1,0,1,0,0,0,-1,57.808009103240295,95.6483390848133,87.1559633027523,,,"",,,,,,,,,,,,,,,14,0,0,4365,0,0,0,0,410,88,284,635,1043,1294,476,81,37,6,11,0,0,0,0,0,0,"","Adelaide","SA",0,"Garmin Edge 705",169747491,169747491
18.629355848293713,"2014-07-23 07:25:59","Ride","a perfect blend","23/07/14 Upper Sturt, SA, Australia",17631.4,71.2,2644,2482,26759,"Wednesday",7.1037,16.6,140.8,60.24,14.08,6.024,104.5,128,772,1,75.6,93.5,123,4.04,103.3,1.369,0.2735,,289.1,259.3,29,0,1,0,0,1,0,0,0,-1,34.89373190521767,25.320128309438974,58.71559633027523,,,"",,,,,,,,,,,,,,,8,0,0,2482,0,0,0,0,592,154,519,482,424,208,58,17,12,5,11,0,0,0,0,0,0,"","Upper Sturt","SA",0,"Garmin Edge 705",169747476,169747476
