"Total","Type","Name","★","PR Pos","Tries","PR Pos Score","City","State","Dist km","Elapsed Time","Grade %","Max Grade %","Elv gain m","Elv change m","Max Elv m","Cat","Speed km/h","Pace /km","Pace /100m","VAM","pVAM","RP","Heart Rate","Max HR","Cadence","Power (W)","Power Meter","FTP (W)","FTP bpm","Activity","Gear","When","Others","Bearing","Segment Id","Cmts","Activity Id"
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,5,67,92.64705882352942,"Urrbrae","SA",8662,1557,4.79788,10.2331,420.4,414.6,546,"2nd",5.563262684649968,179.7506349572847,17.97506349572847,958.6127167630058,,3.865704313284062,153.4,167,,,0,0,146.8709125,"08/08/13 Adelaide, SA, Australia","roadie","2013-08-08 17:41:54",1,121.438,1140980,0,73085637
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,6,67,91.1764705882353,"Urrbrae","SA",8665.9,1576,4.79788,10.2331,420.4,414.6,546,"2nd",5.498667512690355,181.86224165983913,18.186224165983912,947.0558375634517,,3.8191000100147745,159.3,178,,249.2,0,238.69206666666665,152.58285,"04/12/12 Adelaide, SA, Australia","roadie","2012-12-04 17:08:23",4,121.438,1140980,0,30866619
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,7,67,89.70588235294119,"Urrbrae","SA",8638.8,1586,4.79788,10.2331,420.4,414.6,546,"2nd",5.446910466582597,183.59031346946335,18.359031346946335,941.0844892812106,,3.795019934289587,140.4,164,,252.6,0,242.00132499999998,134.50905,"Lunch Ride","roadie","2018-05-06 11:34:38",1,121.438,1140980,0,1552374297
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,8,67,88.23529411764707,"Urrbrae","SA",8665.8,1589,4.79788,10.2331,420.4,414.6,546,"2nd",5.453618628067967,183.36449029518337,18.336449029518338,939.3077407174324,,3.7878550130794744,161.4,176,,237.6,0,227.64555,154.6380125,"Morning Ride","roadie","2016-01-05 05:39:03",1,121.438,1140980,0,463131469
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,9,67,86.76470588235294,"Urrbrae","SA",8666.1,1600,4.79788,10.2331,420.4,414.6,546,"2nd",5.4163125,184.62745641061144,18.462745641061147,932.85,,3.761813509864553,158.7,177,,247.1,0,236.80416666666665,152.08749999999998,"06/11/12 Adelaide, SA, Australia","roadie","2012-11-06 17:09:31",2,121.438,1140980,0,27069039
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,10,67,85.29411764705883,"Urrbrae","SA",8640.9,1616,4.79788,10.2331,420.4,414.6,546,"2nd",5.347091584158416,187.01755604161605,18.701755604161605,923.6138613861386,,3.7245678315490625,157.6,167,71.6,264,1,253.088,151.08586666666667,"03/07/14 Adelaide, SA, Australia","a perfect blend","2014-07-03 17:13:44",1,121.438,1140980,0,161153136
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,11,67,83.82352941176471,"Urrbrae","SA",8642.61,1618,4.79788,10.2331,420.4,414.6,546,"2nd",5.34153893695921,187.21196490412038,18.721196490412037,922.4721878862794,,3.7199639158116717,163.4,175,,259.7,0,248.97655416666663,156.65294166666666,"14/07/12 Upper Sturt, SA, Australia","roadie","2012-07-14 07:07:10",3,121.438,1140980,0,13312564
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,12,67,82.3529411764706,"Urrbrae","SA",8638.1,1653,4.79788,10.2331,420.4,414.6,546,"2nd",5.225710828796129,191.36152626156215,19.136152626156214,902.940108892922,,3.6411987996269115,155.2,169,,226.4,0,217.21665,148.9047,"14/03/13 Australia","roadie","2013-03-14 17:13:40",2,121.438,1140980,0,44352347
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,13,67,80.88235294117648,"Urrbrae","SA",8633.8,1664,4.79788,10.2331,420.4,414.6,546,"2nd",5.18858173076923,192.7308948551044,19.27308948551044,896.9711538461538,,3.617128374869762,151.5,170,76.9,249.2,1,239.14893333333333,145.3895,"29/09/14 Adelaide, South Australia, Australia","a perfect blend","2014-09-29 16:58:05",1,121.438,1140980,0,200942784
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,14,67,79.41176470588236,"Urrbrae","SA",8646.9,1673,4.79788,10.2331,420.4,414.6,546,"2nd",5.168499701135684,193.47974418577758,19.347974418577756,892.1458457860132,,3.5976698241382454,147,170,,217.6,0,208.86426666666665,141.0985625,"24/10/12 Adelaide, SA, Australia","roadie","2012-10-24 17:45:10",2,121.438,1140980,0,25936296
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,15,67,77.94117647058825,"Urrbrae","SA",8668.1,1686,4.79788,10.2331,420.4,414.6,546,"2nd",5.141221826809016,194.5062931899724,19.450629318997244,885.2669039145908,,3.569929783975851,153.9,174,,225.7,0,216.7002125,147.7632375,"Morning Ride","roadie","2015-09-20 06:50:32",1,121.438,1140980,0,395848736
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,16,67,76.47058823529412,"Urrbrae","SA",8645.8,1705,4.79788,10.2331,420.4,414.6,546,"2nd",5.0708504398826975,197.20557958777673,19.720557958777675,875.4017595307918,,3.530147575239463,148.8,164,,224.1,0,215.25271874999999,142.9255,"Afternoon Ride","roadie","2015-12-21 17:56:33",1,121.438,1140980,0,453832947
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,17,67,75,"Urrbrae","SA",8637.4,1721,4.79788,10.2331,420.4,414.6,546,"2nd",5.018826263800116,199.24977423761783,19.924977423761785,867.2632190586868,,3.497328074249439,149.2,167,,215.2,0,206.77581666666666,143.35944166666667,"Morning Ride","roadie","2018-01-27 06:39:48",1,121.438,1140980,0,1376752472
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,18,67,73.52941176470588,"Urrbrae","SA",8599.3,1726,4.79788,10.2331,420.4,414.6,546,"2nd",4.982213209733487,200.71401160559583,20.07140116055958,864.7508690614137,,3.487196764648485,,,,223.7,0,214.96637916666663,0,"24/10/13 Adelaide, SA, Australia","roadie","2013-10-24 17:47:39",1,121.438,1140980,0,91341428
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,19,67,72.05882352941177,"Urrbrae","SA",8653.6,1730,4.79788,10.2331,420.4,414.6,546,"2nd",5.002080924855491,199.91679763335492,19.99167976333549,862.7514450867052,,3.4791338819556556,155.1,172,,215,0,206.62395833333332,149.0575625,"Morning Ride","roadie","2015-10-06 07:00:38",1,121.438,1140980,0,415005730
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,20,67,70.58823529411765,"Urrbrae","SA",8659.7,1738,4.79788,10.2331,420.4,414.6,546,"2nd",4.982566168009207,200.69979329537972,20.069979329537972,858.7802071346375,,3.463119456722258,140.6,179,,212.6,0,204.35289166666666,135.14589166666667,"Morning Ride","roadie","2016-02-13 06:18:49",2,121.438,1140980,0,492084437
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,21,67,69.11764705882354,"Urrbrae","SA",8633.11,1752,4.79788,10.2331,420.4,414.6,546,"2nd",4.927574200913242,202.93961272357237,20.293961272357237,851.917808219178,,3.435446127730185,152.9,168,,235.2,0,226.14479999999998,147.01335,"02/08/12 Adelaide, SA, Australia","roadie","2012-08-02 17:34:13",1,121.438,1140980,0,16037669
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,22,67,67.64705882352942,"Urrbrae","SA",8630,1761,4.79788,10.2331,420.4,414.6,546,"2nd",4.900624645088018,204.05561993047507,20.40556199304751,847.5638841567292,,3.4178884814215134,151,172,,214.8,0,206.570475,145.2148125,"Morning Ride","roadie","2016-05-07 06:21:47",3,121.438,1140980,0,567805800
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,23,67,66.1764705882353,"Urrbrae","SA",8680.1,1765,4.79788,10.2331,420.4,414.6,546,"2nd",4.917903682719547,203.3386712134653,20.33386712134653,845.643059490085,,3.4101425585174416,139.9,160,,217.8,0,209.47368749999998,134.55173958333333,"Afternoon Ride","roadie","2016-01-28 13:59:06",1,121.438,1140980,0,480210545
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,24,67,64.70588235294119,"Urrbrae","SA",8656.2,1777,4.79788,10.2331,420.4,414.6,546,"2nd",4.871243669105234,205.28638432568562,20.52863843256856,839.9324704558244,,3.3871140212624,,,,266.5,0,256.3785520833333,0,"Afternoon Ride","a perfect blend","2018-08-16 16:32:38",1,121.438,1140980,0,1775621733
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,25,67,63.235294117647065,"Urrbrae","SA",8653.3,1780,4.79788,10.2331,420.4,414.6,546,"2nd",4.861404494382022,205.70187096252297,20.570187096252297,838.5168539325842,,3.3814054021254405,151.8,175,,225,0,216.46875,146.04425,"02/10/12 Adelaide, SA, Australia","roadie","2012-10-02 17:41:09",2,121.438,1140980,0,23770963
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,26,67,61.76470588235294,"Urrbrae","SA",8646.2,1780,4.79788,10.2331,420.4,414.6,546,"2nd",4.857415730337079,205.87078716661654,20.58707871666165,838.5168539325842,,3.3814054021254405,153,167,,217.7,0,209.44554166666666,147.19875,"Morning Ride","roadie","2017-01-04 07:09:22",1,121.438,1140980,0,820310724
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,27,67,60.294117647058826,"Urrbrae","SA",8636.54,1787,4.79788,10.2331,420.4,414.6,546,"2nd",4.832982652490208,206.91156412174317,20.691156412174315,835.2322327923895,,3.368159829761211,,,,221.8,0,213.42242916666666,0,"20/10/11 Adelaide, SA, Australia","roadie","2011-10-20 17:48:03",1,121.438,1140980,0,2038773
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,28,67,58.82352941176471,"Urrbrae","SA",8630.25,1788,4.79788,10.2331,420.4,414.6,546,"2nd",4.826761744966443,207.17823933258018,20.717823933258018,834.7651006711409,,3.366276071467161,139.5,160,,232.3,0,223.530675,134.23387499999998,"14/12/11 Kent Town, SA, Australia","roadie","2011-12-14 17:11:32",2,121.438,1140980,0,2699135
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,29,67,57.352941176470594,"Urrbrae","SA",8665.6,1795,4.79788,10.2331,420.4,414.6,546,"2nd",4.827632311977716,207.1408788774003,20.71408788774003,831.5097493036212,,3.3531485324697967,151.6,169,,217.6,0,209.41733333333332,145.89920833333332,"Morning Ride","roadie","2018-06-05 06:52:00",1,121.438,1140980,0,1617695509
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,30,67,55.88235294117648,"Urrbrae","SA",8676.5,1799,4.79788,10.2331,420.4,414.6,546,"2nd",4.8229571984435795,207.3416700282372,20.73416700282372,829.6609227348526,,3.345692949295878,142.5,167,,214.5,0,206.45178125,137.15328125,"26/07/15 Fullarton, South Australia, Australia","roadie","2015-07-26 06:28:29",1,121.438,1140980,0,354099273
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,31,67,54.411764705882355,"Urrbrae","SA",8644.1,1799,4.79788,10.2331,420.4,414.6,546,"2nd",4.804947192884936,208.11883249846716,20.811883249846716,829.6609227348526,,3.345692949295878,142.4,165,,209.8,0,201.92812916666668,137.05703333333335,"Morning Ride","roadie","2016-08-30 06:24:59",2,121.438,1140980,0,696451677
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,32,67,52.94117647058824,"Urrbrae","SA",8773.7,1804,4.79788,10.2331,420.4,414.6,546,"2nd",4.863470066518848,205.6145069924889,20.56145069924889,827.3614190687362,,3.336419964403151,,,,253.4,0,243.91861666666665,0,"Morning Ride","roadie","2015-07-28 06:42:07",1,121.438,1140980,0,355493773
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,33,67,51.47058823529412,"Urrbrae","SA",8643.9,1804,4.79788,10.2331,420.4,414.6,546,"2nd",4.791518847006651,208.70209049156054,20.870209049156056,827.3614190687362,,3.336419964403151,158.3,174,,213.7,0,205.7040583333333,152.37694166666665,"Afternoon Ride","roadie","2016-09-20 16:36:48",1,121.438,1140980,0,718529775
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,34,67,50,"Urrbrae","SA",8666.18,1805,4.79788,10.2331,420.4,414.6,546,"2nd",4.801207756232687,208.28092654433672,20.82809265443367,826.9030470914128,,3.3345715322899085,151,172,,220.9,0,212.63926041666664,145.35322916666667,"really don't know why we bother riding on the flats","roadie","2011-11-05 07:12:42",4,121.438,1140980,0,2213452
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,35,67,48.529411764705884,"Urrbrae","SA",8633.4,1809,4.79788,10.2331,420.4,414.6,546,"2nd",4.772470978441127,209.53506150531655,20.953506150531656,825.0746268656717,,3.327198239791755,150.6,169,,204.4,0,196.773325,144.98073749999998,"Morning Ride","roadie","2017-11-11 05:48:04",3,121.438,1140980,0,1269773902
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,36,67,47.05882352941177,"Urrbrae","SA",8719.9,1813,4.79788,10.2331,420.4,414.6,546,"2nd",4.809652509652509,207.91522838564663,20.791522838564664,823.2542746828461,,3.3198574825059484,157.8,174,73.6,240.6,1,231.64266249999997,151.9252375,"20/08/14 Adelaide, SA, Australia","a perfect blend","2014-08-20 17:16:25",1,121.438,1140980,0,182821812
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,37,67,45.58823529411765,"Urrbrae","SA",8625,1823,4.79788,10.2331,420.4,414.6,546,"2nd",4.7312122874382885,211.36231884057972,21.13623188405797,818.7383433900164,,3.3016465253885268,147.7,165,,209.2,0,201.45524166666664,142.23202291666664,"Morning Ride","roadie","2016-01-08 05:51:59",1,121.438,1140980,0,465329697
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,38,67,44.117647058823536,"Urrbrae","SA",8687.3,1826,4.79788,10.2331,420.4,414.6,546,"2nd",4.7575575027382255,210.19188930968195,21.0191889309682,817.3932092004382,,3.2962221335067277,,,,287.9,0,277.2596958333333,0,"19/02/2013","a perfect blend","2013-02-19 17:06:36",1,121.438,1140980,0,41486288
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,39,67,42.64705882352941,"Urrbrae","SA",8616.3,1832,4.79788,10.2331,420.4,414.6,546,"2nd",4.703220524017467,212.6202662395692,21.26202662395692,814.7161572052402,,3.285426646169915,145.9,165,,248.4,0,239.2506,140.52601666666666,"08/05/13 Adelaide, SA, Australia","a perfect blend","2013-05-08 17:25:59",1,121.438,1140980,0,53043069
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,40,67,41.1764705882353,"Urrbrae","SA",8678.66,1852,4.79788,10.2331,420.4,414.6,546,"2nd",4.686101511879049,213.39699907589423,21.339699907589424,805.9179265658747,,3.2499468767728317,143,163,,222.8,0,214.68636666666666,137.79241666666664,"01/08/12 Adelaide, SA, Australia","roadie","2012-08-01 17:38:37",1,121.438,1140980,0,15845315
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,41,67,39.70588235294118,"Urrbrae","SA",8650.3,1887,4.79788,10.2331,420.4,414.6,546,"2nd",4.584154742978272,218.14272337375587,21.814272337375588,790.9697933227345,,3.189666992995911,148,167,,200.8,0,193.63395,142.71824999999998,"Morning Ride","roadie","2015-09-29 06:19:37",2,121.438,1140980,0,403052818
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,42,67,38.23529411764706,"Urrbrae","SA",8688,1887,4.79788,10.2331,420.4,414.6,546,"2nd",4.604133545310016,217.1961325966851,21.719613259668506,790.9697933227345,,3.189666992995911,136.8,156,,199,0,191.89818749999998,131.91795,"Morning Ride","roadie","2015-11-22 06:28:34",1,121.438,1140980,0,436888333
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,43,67,36.76470588235294,"Urrbrae","SA",8684.6,1896,4.79788,10.2331,420.4,414.6,546,"2nd",4.5804852320675105,218.31748151901067,21.831748151901067,787.2151898734177,,3.17452616866207,135.5,152,,198.6,0,191.54969999999997,130.68974999999998,"Evening Ride","roadie","2015-12-22 18:16:45",1,121.438,1140980,0,454333370
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,44,67,35.294117647058826,"Urrbrae","SA",8634.48,1898,4.79788,10.2331,420.4,414.6,546,"2nd",4.549251844046364,219.8163641585828,21.98163641585828,786.3856691253951,,3.1711810409817094,150.5,167,,247.5,0,238.7240625,145.16352083333334,"03/11/11 Adelaide, SA, Australia","tourer","2011-11-03 16:41:48",1,121.438,1140980,0,2197157
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,45,67,33.82352941176471,"Urrbrae","SA",8658.3,1903,4.79788,10.2331,420.4,414.6,546,"2nd",4.549816079873883,219.78910409664715,21.978910409664714,784.3194955333684,,3.1628489835960507,131.7,153,,202.9,0,195.72663958333334,127.04385624999999,"03/01/10 Upper Sturt, SA, Australia","roadie","2010-01-03 07:35:24",1,121.438,1140980,0,245160
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,46,67,32.352941176470594,"Urrbrae","SA",8638.8,1914,4.79788,10.2331,420.4,414.6,546,"2nd",4.513479623824451,221.55854979858316,22.155854979858315,779.8119122257053,,3.144671690586878,136.6,156,,200.6,0,193.553925,131.80192499999998,"Morning Ride","roadie","2018-05-17 07:03:17",1,121.438,1140980,0,1576887061
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,47,67,30.88235294117647,"Urrbrae","SA",8642.6,1932,4.79788,10.2331,420.4,414.6,546,"2nd",4.473395445134575,223.54384097378104,22.354384097378105,772.5465838509317,,3.1153735071342052,138.2,159,,194.2,0,187.45154999999997,133.39754999999997,"Morning Ride","roadie","2017-12-30 05:54:44",3,121.438,1140980,0,1332429073
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,48,67,29.411764705882355,"Urrbrae","SA",8648.5,1949,4.79788,10.2331,420.4,414.6,546,"2nd",4.437403796818882,225.35699832340867,22.535699832340867,765.8081067213956,,3.088199905481418,144.8,177,,195.5,0,188.77561458333332,139.81948333333332,"15/10/12 Adelaide, SA, Australia","roadie","2012-10-15 18:21:28",1,121.438,1140980,0,25086807
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,49,67,27.94117647058824,"Urrbrae","SA",9355.07,1964,4.79788,10.2331,420.4,414.6,546,"2nd",4.763273930753564,209.9396370096643,20.99396370096643,759.959266802444,,3.0646138573234643,157.5,177,,265.3,0,256.2576916666667,152.131875,"10/04/10 Upper Sturt, SA, Australia","roadie","2010-04-10 07:18:34",1,121.438,1140980,0,244708
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,50,67,26.47058823529412,"Urrbrae","SA",8636.6,1974,4.79788,10.2331,420.4,414.6,546,"2nd",4.375177304964539,228.5621656670449,22.85621656670449,756.1094224924012,,3.049088964429222,136.2,156,,195.7,0,189.07066249999997,131.58622499999998,"Morning Ride","roadie","2017-01-05 07:06:46",3,121.438,1140980,0,821417326
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,51,67,25,"Urrbrae","SA",8664.03,1976,4.79788,10.2331,420.4,414.6,546,"2nd",4.3846305668016194,228.06938572465702,22.8069385724657,755.3441295546559,,3.0460028419955893,140.3,163,,203.2,0,196.32506666666666,135.55318333333335,"23/04/11 Upper Sturt, SA, Australia","roadie","2011-04-23 13:16:59",1,121.438,1140980,0,461150
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,52,67,23.529411764705884,"Urrbrae","SA",8656.58,2044,4.79788,10.2331,420.4,414.6,546,"2nd",4.235117416829746,236.1209623199924,23.612096231999242,730.215264187867,,2.944668109483016,,,,193.4,0,187.13061666666664,0,"24/10/11 Adelaide, SA, Australia","roadie","2011-10-24 17:42:25",1,121.438,1140980,0,2087019
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,53,67,22.058823529411768,"Urrbrae","SA",8668.4,2051,4.79788,10.2331,420.4,414.6,546,"2nd",4.226426133593369,236.60652484887638,23.66065248488764,727.7230619210142,,2.9346180476759067,134.6,154,,173.9,0,168.28810208333334,130.2563458333333,"Lunch Ride","roadie","2016-01-21 12:05:43",36,121.438,1140980,0,474941366
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,54,67,20.58823529411765,"Urrbrae","SA",8684.3,2059,4.79788,10.2331,420.4,414.6,546,"2nd",4.217727051966974,237.09452690487433,23.709452690487435,724.8955803788247,,2.923215937728647,130.4,152,,177.4,0,171.70472083333334,126.21361666666667,"Morning Ride","roadie","2016-04-09 06:19:55",2,121.438,1140980,0,539803153
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,55,67,19.11764705882353,"Urrbrae","SA",8629.8,2071,4.79788,10.2331,420.4,414.6,546,"2nd",4.16697247706422,239.98238661382655,23.998238661382654,720.6953162723322,,2.9062779409866173,133.4,158,,185.3,0,179.39742291666667,129.15065416666667,"Morning Ride","roadie","2018-06-28 07:32:08",1,121.438,1140980,0,1666706902
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,56,67,17.647058823529413,"Urrbrae","SA",8625.6,2109,4.79788,10.2331,420.4,414.6,546,"2nd",4.089900426742532,244.50473010573177,24.450473010573177,707.7098150782361,,2.853912572680552,122.7,143,,,0,0,118.88863125,"22/08/13 Adelaide, SA, Australia","roadie","2013-08-22 17:44:02",1,121.438,1140980,0,77025007
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,57,67,16.176470588235297,"Urrbrae","SA",8637.6,2110,4.79788,10.2331,420.4,414.6,546,"2nd",4.093649289099527,244.28081874594793,24.428081874594792,707.3744075829384,,2.8525600074802298,138.9,162,,211.1,0,204.54710416666666,134.5883125,"18/12/12 Adelaide, SA, Australia","a perfect blend","2012-12-18 17:54:27",7,121.438,1140980,0,32923509
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,58,67,14.705882352941178,"Urrbrae","SA",8644.6,2119,4.79788,10.2331,420.4,414.6,546,"2nd",4.079565832940066,245.1241237304213,24.51241237304213,704.3699858423785,,2.840444367995887,117.9,141,,177.3,0,171.82955625,114.26229375,"30/04/13 Adelaide, SA, Australia","roadie","2013-04-30 17:12:27",3,121.438,1140980,0,51492744
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,59,67,13.23529411764706,"Urrbrae","SA",8646.1,2158,4.79788,10.2331,420.4,414.6,546,"2nd",4.006533827618165,249.59230173141648,24.95923017314165,691.6404077849861,,2.789111036044154,120.2,146,,177.9,0,172.5555875,116.58899166666666,"Morning Ride","roadie","2018-06-14 07:09:33",1,121.438,1140980,0,1637048384
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,60,67,11.764705882352942,"Urrbrae","SA",8662.6,2206,4.79788,10.2331,420.4,414.6,546,"2nd",3.926835902085222,254.65795488652364,25.465795488652365,676.5911151405259,,2.728423216583538,116.2,139,,203,0,197.10454166666665,112.82535833333333,"09/05/13 Glenside, SA, Australia","a perfect blend","2013-05-09 17:34:17",1,121.438,1140980,0,53232905
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,61,67,10.294117647058824,"Urrbrae","SA",8628.15,2209,4.79788,10.2331,420.4,414.6,546,"2nd",3.9059076505205974,256.0224381819973,25.60224381819973,675.6722498868266,,2.7247177980005817,124.5,145,,172.5,0,167.50109375,120.89209375,"29/05/11 Upper Sturt, SA, Australia","roadie","2011-05-29 13:23:26",1,121.438,1140980,0,642931
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,62,67,8.823529411764707,"Urrbrae","SA",8744.6,2220,4.79788,10.2331,420.4,414.6,546,"2nd",3.939009009009009,253.87096036411043,25.387096036411045,672.3243243243244,,2.711216944046525,,,,226.2,0,219.69674999999998,0,"Afternoon Ride","a perfect blend","2015-03-22 16:22:47",1,121.438,1140980,0,272072813
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,63,67,7.352941176470589,"Urrbrae","SA",8652,2231,4.79788,10.2331,420.4,414.6,546,"2nd",3.878081577767817,257.85945446139624,25.785945446139625,669.0094128193635,,2.6978492226729203,128.8,150,,198.8,0,193.13005833333335,125.12651666666667,"27/11/12 Adelaide, SA, Australia","a perfect blend","2012-11-27 17:46:44",12,121.438,1140980,0,29815807
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,64,67,5.882352941176471,"Urrbrae","SA",9479.54,2265,4.79788,10.2331,420.4,414.6,546,"2nd",4.185227373068433,238.9356445565924,23.893564455659238,658.9668874172186,,2.657351706747587,127.8,153,,195.9,0,190.45153125,124.24556249999999,"10/12/11 Upper Sturt, SA, Australia","roadie","2011-12-10 07:19:21",4,121.438,1140980,0,2639972
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,65,67,4.411764705882353,"Urrbrae","SA",8606.02,2351,4.79788,10.2331,420.4,414.6,546,"2nd",3.6605784772437264,273.18086641676405,27.318086641676402,634.8617609527861,,2.5601453065858295,142.9,166,,203.1,0,197.81516875,139.18162291666667,"08/06/10 Upper Sturt, SA, Australia","tourer","2010-06-08 08:47:30",1,121.438,1140980,0,244688
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,66,67,2.9411764705882355,"Urrbrae","SA",14442.7,2390,4.79788,10.2331,420.4,414.6,546,"2nd",6.042970711297071,165.48152353784266,16.548152353784264,624.5020920502092,,2.518368876896772,146.7,168,,243.6,0,237.45924999999997,143.00193749999997,"15/04/10 Adelaide, SA, Australia","roadie","2010-04-15 16:06:10",1,121.438,1140980,0,245075
16703,"Ride","The Old Freeway (Tollgate to Bollards)",1,67,67,1.4705882352941178,"Urrbrae","SA",8661.31,2742,4.79788,10.2331,420.4,414.6,546,"2nd",3.1587563822027716,316.58028635391184,31.658028635391183,544.3326039387308,,2.1950771757050633,128.9,149,,134,0,131.60475,126.5959125,"18/01/11 Upper Sturt, SA, Australia","roadie","2011-01-18 09:04:38",3,121.438,1140980,0,267419
6022,"Ride","Aldgate Valley Road",1,1,56,98.24561403508771,"Mylor","SA",5200.18,576,1.9831,9.09776,114.477,103.599,375.812,"4th",9.028090277777778,110.76539658242598,11.076539658242599,647.4937500000001,,2.9454160241276255,163,178,,345.8,0,0,0,"27/03/10 Upper Sturt, SA, Australia","roadie","2010-03-27 07:23:06",1,323.038,631528,0,244721
6022,"Ride","Aldgate Valley Road",1,2,56,96.49122807017544,"Mylor","SA",5176,601,1.9831,9.09776,114.477,103.599,375.812,"4th",8.612312811980033,116.11282843894901,11.6112828438949,620.5597337770383,,2.822894558897691,152.4,168,,276.6,0,0,0,"09/02/13 Upper Sturt, SA, Australia","roadie","2013-02-09 07:08:24",3,323.038,631528,0,40225824
6022,"Ride","Aldgate Valley Road",1,3,56,94.73684210526315,"Mylor","SA",5170.01,602,1.9831,9.09776,114.477,103.599,375.812,"4th",8.588056478405315,116.44078057876098,11.644078057876097,619.5289036544851,,2.8182053652782595,164.4,177,,262.5,0,0,0,"26/02/11 Upper Sturt, SA, Australia","roadie","2011-02-26 07:18:42",1,323.038,631528,0,319817
6022,"Ride","Aldgate Valley Road",1,4,56,92.98245614035088,"Mylor","SA",5169.1,624,1.9831,9.09776,114.477,103.599,375.812,"4th",8.283814102564103,120.71733957555473,12.071733957555473,597.6865384615385,,2.7188455607331923,147.2,166,,267.6,0,0,0,"19/01/13 Upper Sturt, SA, Australia","roadie","2013-01-19 07:11:14",6,323.038,631528,0,37945252
6022,"Ride","Aldgate Valley Road",1,5,56,91.22807017543859,"Mylor","SA",5161.47,627,1.9831,9.09776,114.477,103.599,375.812,"4th",8.232009569377992,121.47702108120359,12.14770210812036,594.8267942583733,,2.7058367302990627,152.5,182,,286.9,0,0,0,"Blackwood-BakersGully-PetersCreek-Ashbourne-Strath-Mylor-Stirling","roadie","2011-08-20 07:27:17",4,323.038,631528,0,1299817
6022,"Ride","Aldgate Valley Road",1,6,56,89.47368421052632,"Mylor","SA",5166.73,687,1.9831,9.09776,114.477,103.599,375.812,"4th",7.520713245997088,132.9661120283042,13.29661120283042,542.8768558951965,,2.469519111932332,144.9,162,,247.5,0,0,0,"26/03/11 Upper Sturt, SA, Australia","roadie","2011-03-26 07:15:03",1,323.038,631528,0,366391
